Num,type,ra,dec,plx,e_plx,GAIAmag,e_GAIAmag,pmRA.1,pmDEC,e_pmRA,e_pmDEC,MASS,massSrc,RAD,radSrc,TEFF,TeffSrc,MH,mhSrc,LOGG,loggSrc,lum,e_lum,lumclass,Tmag,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag.1,e_gmag,rmag.1,e_rmag,imag.1,e_imag,zmag.1,e_zmag,Jmag.1,e_Jmag,Hmag.1,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,e_Tmag,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,VmagFlag,BmagFlag,splists,e_RA,e_DEC,RA_orig,DEC_orig,e_RA_orig,e_DEC_orig,raddflag,wdflag,objID,_RAJ2000.1,_DEJ2000.1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,BP-RP,RV.1,e_RV,PM,RUWE,GamgCorr,e_GmagCorr,FGCorr,RAJ2000,DEJ2000,Dup,AG,E(BP-RP),Gaialum,B-V,objType,typeSrc,PS1,SDSSDR13,SkyMapper2,URAT1,TIC,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,APASS,KIC
2451,BD,316.0650433,-10.62835462,58.0183,0.2653,18.751194,0.00353,594.631,-295.312,0.286,0.215,0.065344695,Estimated,0.115817919,Estimated,2326.499522,Estimated,,,,,0.000352299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.160723,0.207577,17.206781,0.007846,,,,,,,,,0.2304,0.1648,,,,21 04 14.9650401063,-10 37 37.351594861,581.13,1.1814,47,8.9649,1039,6.5767,4,,,663.924,1.039,18.751101,0.003499,595,316.0623543,-10.62704211,0,,,,,,,9.52E+16,,3528493,,,,,,,,,,
2452,1,314.1939863,-10.45353848,61.9763,0.0274,10.418879,0.002778,-37.08,-1124.455,0.027,0.017,0.499831,I/349/starhorse,0.580338265,Estimated,3197.3,GAIA DR3,-0.803,GAIA DR3,4.0807,GAIA DR3,0.031534402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.718892,0.00299,9.285866,0.003807,,,,,,,,,0.019,0.0098,,,,20 56 46.5969243472,-10 26 54.747252648,1280500,415.15,280450,277.83,1530400,643.55,2,,,1125.066,1.005,10.418879,0.002778,1280500,314.1941539,-10.4485409,0,,,,,,,9.55E+16,,,398315487,,,,,,,,,
2453,1,322.516126,-12.51122191,56.4265,0.0236,8.540231,0.002763,1019.796,-259.597,0.024,0.017,0.698067,I/349/starhorse,0.66,GAIA,4257,GAIA,0.277299,I/349/starhorse,4.622767,I/349/starhorse,0.124249477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.297098,0.002823,7.690686,0.003785,,,,,,,,,0.0205,0.0165,,,,21 30 02.7560054580,-12 30 36.245166319,7225300,1370.8,2609600,1035.7,6651000,1294.4,2,-85.1,0.32,1052.319,1.035,8.540231,0.002763,7225300,322.5114837,-12.51006819,0,0.449,0.238,0.129,,,,,,3680014,,,,,,,,,,
2454,1,324.3808936,-10.24311271,51.8979,0.0209,13.289603,0.002813,207.723,-590.883,0.023,0.019,0.207685,I/349/starhorse,0.229139988,Estimated,3089.1,GAIA DR3,-0.1437,GAIA DR3,5.0407,GAIA DR3,0.004283693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.071628,0.004518,12.023049,0.003979,,,,,,,,,0.0195,0.0178,,,,21 37 31.1893049245,-10 14 25.751631544,91013,47.512,12787,41.847,123010,140.99,3,,,626.331,1.172,13.289603,0.002813,91013,324.3799554,-10.24048656,0,0.219,0.1605,,,,,9.57E+16,,5010475,,,,,,,,,,
2455,1,317.8507077,-9.677453339,52.8139,0.0399,14.445407,0.002993,-28.714,-349.453,0.038,0.029,0.16007,I/349/starhorse,0.106432854,Estimated,3388.33,GAIA,-0.000106,I/349/starhorse,5.071744,I/349/starhorse,0.001337775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.703741,0.006726,13.077067,0.004381,,,,,,,,,0.0301,0.0244,,,,21 11 24.2009138008,-09 40 33.240767779,31389,33.815,2844,16.031,46594,95.069,4,,,350.631,1.033,14.445407,0.002993,31389,317.8508371,-9.675900213,0,0.1645,0.104,,,,,9.64E+16,1.24E+18,4217938,,,,,,,,,,
2456,1,321.8203674,-6.84604627,59.6316,0.0328,10.292073,0.002776,29.081,-399.233,0.04,0.027,0.450551,I/349/starhorse,0.368893552,Estimated,3882.79,GAIA,-0.185041,I/349/starhorse,4.802911,I/349/starhorse,0.027711905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.326764,0.002844,9.286504,0.003786,,,,,,,,,0.0292,0.0258,,,,21 27 16.8569437392,-06 50 39.378846741,1439200,450.18,402450,203.59,1529500,311.06,2,53.63,0.31,400.291,1.206,10.292073,0.002776,1439200,321.8202373,-6.844271809,1,0.037,0.0323,,,,,,1.24E+18,4490105,,,,,,,,,,
2457,1,315.4933086,-6.320708213,69.0219,0.0284,10.18349,0.002785,-230.249,-442.331,0.028,0.019,0.500544,I/349/starhorse,0.571256663,Estimated,3215.2,GAIA DR3,-0.7662,GAIA DR3,4.1362,GAIA DR3,0.031245191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.469987,0.003014,9.055492,0.003854,,,,,,,,,0.0195,0.0126,,,,21 01 58.6411603005,-06 19 07.472266590,1590600,591.15,352710,370.29,1892200,1315.1,2,,,498.669,0.97,10.18349,0.002785,1590600,315.4943382,-6.318742296,0,0.4463,0.2947,,,,,,1.24E+18,4274949,419503283,,,,,,,,,
2458,1,39.82435829,7.470816071,50.0511,0.028,12.859632,0.002884,480.354,-137.598,0.03,0.027,0.258022,I/349/starhorse,0.312823653,Estimated,3002.5,GAIA DR3,-0.6704,GAIA DR3,4.4773,GAIA DR3,0.007125574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509055,0.003916,11.624809,0.004024,,,,,,,,,0.025,0.0192,,,,02 39 17.3292244572,+07 28 17.139413886,135240,106.04,21468,54.325,177510,225.98,3,,,499.673,1.105,12.859632,0.002884,135240,39.8222051,7.471427615,,,,,,,,1.17E+17,,,488010512,,,,,,,,,
2459,BD,67.51462653,41.30954185,50.5539,0.1927,18.125948,0.003346,-62.018,-112.781,0.307,0.189,0.078770543,Estimated,0.110320659,Estimated,2441.285342,Estimated,,,,,0.000387443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.296837,0.140858,16.557917,0.007493,,,,,,,,,0.2223,0.128,,,,04 30 03.5984353598,+41 18 36.155163083,1033.6,1.8067,41,5.366,1888,11.251,5,,,128.708,0.997,18.125853,0.003321,1058,67.51499348,41.3100431,,,,,,,,1.58E+17,,,657092303,,,,,,,,,
2460,2,76.39343357,46.79953911,56.8442,0.5983,15.898489,0.006571,-116.465,-180.197,0.717,0.596,0.118396865,Estimated,0.117276004,Estimated,2711.630285,Estimated,,,,,0.000666237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.635443,0.023016,13.979343,0.004127,,,,,,,,,0.502,0.3637,,,,05 05 34.6055345851,+46 48 01.223947447,8111.4,44.566,480,10.1,20296,31.008,5,,,214.557,4.823,15.898458,0.006491,8233,76.39418973,46.80033999,,,,,,,,1.64E+17,,,684149310,,,,,,,,,
2461,2,17.09474986,54.91320398,130.2881,0.4348,4.948012,0.002805,3468.251,-1564.844,0.354,0.365,0.90199367,Estimated,1.163416921,Estimated,4576.276155,Estimated,,,,,0.531873429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.326608,0.002826,4.404382,0.004229,,,,,,,,,0.2806,0.289,,,,01 08 16.3029454473,+54 55 12.561201263,197580000,96105,101110000,41788,137220000,239850,1,-96.93,0.18,3804.932,6.966,4.948012,0.002805,197580000,17.06793448,54.92015445,,,,,,,,,,,725043441,,,,,,,,,
2462,1,1.93081824,60.38161994,65.2131,0.1285,12.988087,0.00377,363.322,-62.228,0.139,0.25,0.351061,I/349/starhorse,0.185997951,Estimated,3219.63,I/349/starhorse,0.048661,I/349/starhorse,4.887638,I/349/starhorse,0.003330648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0832,0.2773,,,,00 07 42.6122208674,+60 22 54.827287262,120150,284.76,,,,,,,,368.612,1.217,12.988087,0.00377,120150,1.92755092,60.38189647,,,,,,,,,,,752006334,,,,,,,,,
2463,2,37.87447894,57.37870559,50.0054,0.0239,12.018761,0.00279,1115.719,11.127,0.02,0.022,0.289915408,Estimated,0.299584892,Estimated,3415.618043,Estimated,,,,,0.010944745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.508623,0.003098,10.820139,0.003811,,,,,,,,,0.0152,0.0178,,,,02 31 27.6673143126,+57 22 43.160870718,293390,118.78,53947,66.932,372480,167.49,3,,,1115.775,1.498,12.018761,0.00279,293390,37.86528048,57.3786558,,,,,,,,1.77E+17,,,737111102,,,,,,,,,
2464,1,61.48760165,71.27553441,54.5881,0.0879,14.638643,0.003041,166.66,-378.685,0.07,0.132,0.139085,I/349/starhorse,0.159903942,Estimated,2843.24,I/349/starhorse,-0.200801,I/349/starhorse,5.129795,I/349/starhorse,0.001497135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0577,0.1071,,,,04 05 56.4705763229,+71 16 37.982796561,26272,31.161,,,,,,,,413.737,0.762,14.638643,0.003041,26272,61.48529407,71.27721744,,,,,,,,1.94E+17,,,807061297,,,,,,,,,
2465,2,30.47990734,73.54177186,84.3937,0.1108,13.151127,0.003297,269.632,-81.841,0.141,0.178,0.176791994,Estimated,0.167804349,Estimated,3006.816096,Estimated,,,,,0.002062161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.396111,0.004015,11.130215,0.00418,,,,,,,,,0.1355,0.1335,,,,02 01 54.1625933883,+73 32 31.688011605,101870,169.8,23822,63.332,279940,460.62,3,,,281.779,1.717,13.151096,0.003282,103400,30.47567747,73.54213556,,,,,,,,1.96E+17,,,818027069,,,,,,,,,
2466,1,165.8309597,35.94865303,392.7529,0.0321,6.551172,0.002804,-580.057,-4776.589,0.026,0.03,0.366284023,Estimated,0.417378879,Estimated,3511,GAIA DR3,-0.1783,GAIA DR3,4.8322,GAIA DR3,0.023717718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.691122,0.003005,5.475513,0.003922,,,,,,,,,0.0241,0.0294,,,,11 03 20.1948195942,+35 58 11.576182057,45131000,21705,11454000,11758,51163000,49307,2,,,4811.68,0.964,6.551172,0.002804,45131000,165.8341451,35.96988227,,,,,,,,,1.24E+18,,630187391,,,,,,,,,
2467,1,166.3420597,43.53094856,203.8876,0.0332,7.912665,0.002796,-4406.469,938.527,0.031,0.028,0.378748236,Estimated,0.476382939,Estimated,3382.2,GAIA DR3,-1.4765,GAIA DR3,4.095,GAIA DR3,0.026607139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.982041,0.002951,6.877863,0.003808,,,,,,,,,0.0247,0.0244,,,,11 05 28.5769490063,+43 31 36.386948721,12879000,5664.4,3488200,3084.2,14061000,6060.7,2,,,4505.308,0.939,7.912665,0.002796,12879000,166.3690706,43.52677415,,,,,,,,,1.24E+18,,668221831,,,,,,,,,
2468,2,135.1573579,41.78175608,53.3618,0.8091,3.959608,0.003603,-494.613,-285.416,0.619,0.656,1.806083827,Estimated,2.938635434,Estimated,5473.01186,Estimated,,,,,6.942016241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.078492,0.00337,3.464641,0.004232,,,,,,,,,0.5482,0.4877,,,,09 00 38.4734170729,+41 46 58.888412654,491020000,1050000,319169984,555720,326060000,571970,1,31.39,1.14,571.055,8.008,3.959608,0.003603,491020000,135.160306,41.78302459,,,,,,,,,,,659212559,,,,,,,,,
2469,BD,140.2306771,45.64759895,81.2938,1.5323,20.656647,0.011532,-79.758,-857.188,1.683,1.167,0.038902792,Estimated,0.145056039,Estimated,2035.425186,Estimated,,,,,0.000323656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.171047,0.224938,19.008919,0.055537,,,,,,,,,1.0522,0.896,,,,09 20 55.4842057539,+45 39 05.071206273,101.77,1.0497,46,9.6228,198,10.08,2,,,860.89,1.633,20.65661,0.011416,103,140.2311842,45.65140867,,,,,,,,1.63E+17,1.24E+18,,,,,,,,,,,
2470,BD,119.6669458,32.78852231,91.9295,1.7397,20.88108,0.019435,-224.44,-331.532,2.868,1.816,0.035406583,Estimated,0.151992047,Estimated,1986.618519,Estimated,,,,,0.000322245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.916451,0.174147,19.054743,0.076974,,,,,,,,,1.2767,1.2074,,,,07 58 40.3517739525,+32 47 23.984796389,81.867,1.4506,23,3.7495,189,13.408,3,,,400.358,1.137,20.880999,0.019025,84,119.6681324,32.78999578,,,,,,,,1.47E+17,1.24E+18,,,,,,,,,,,
2471,BD,127.5271409,48.47642773,80.6289,2.1127,20.710526,0.01223,-1016.565,-774.972,2.184,1.218,0.038634009,Estimated,0.145534508,Estimated,2031.790257,Estimated,,,,,0.000323535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.585167,0.280139,19.048941,0.077065,,,,,,,,,1.2677,0.966,,,,08 30 08.1496038211,+48 28 47.538657498,96.26,1.0564,32,8.1842,190,13.496,3,,,1278.274,1.09,20.710466,0.012036,98,127.5339567,48.47987185,,,,,,,,1.66E+17,1.24E+18,,,,,,,,,,,
2472,1,100.9573639,51.13495366,52.9047,0.0578,12.560951,0.003232,104.929,-910.498,0.058,0.059,0.198057,I/349/starhorse,0.299314338,Estimated,3125.7,I/349/starhorse,-0.258274,I/349/starhorse,5.045001,I/349/starhorse,0.007661836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0485,0.0532,,,,06 43 49.5889596322,+51 08 20.401141277,178060,277.02,,,,,,,,916.525,1.487,12.560951,0.003232,178060,100.9566207,51.13900032,,,,,,,,1.69E+17,,,,,,,,,,,,
2473,2,113.3790988,64.15647613,50.0642,0.0391,16.000692,0.00278,42.266,-257.539,0.031,0.033,0.122787176,Estimated,0.11977648,Estimated,2737.195965,Estimated,,,,,0.000721532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.438784,0.00415,15.398046,0.004132,,,,,,,,,0.0236,0.0276,,,,07 33 30.8802796739,+64 09 27.434704720,7493.2,2.5565,3630,10.271,5495,8.4472,1,,,260.984,1.012,16.000692,0.00278,7493,113.3786678,64.15762075,,,,,,,,1.85E+17,,,771178976,,,,,,,,,
2474,2,224.1118388,17.92127785,53.5836,0.0839,16.027864,0.003141,-850.262,495.669,0.092,0.098,0.118369494,Estimated,0.117261322,Estimated,2711.468708,Estimated,,,,,0.000665911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.239286,0.028095,14.535191,0.004681,,,,,,,,,0.0643,0.0714,,,,14 56 27.7944999734,+17 55 08.669417351,7138.4,9.9134,275,7.087,12164,30.947,5,,,984.192,0.801,16.027771,0.003124,7309,224.1158104,17.91907484,,,,,,,,1.30E+17,1.24E+18,,540188705,,,,,,,,,
2475,BD,233.7227283,12.33022127,50.0827,1.5358,20.5582,0.010493,170.287,-33.985,1.693,1.431,0.048643066,Estimated,0.130380254,Estimated,2156.079412,Estimated,,,,,0.00032988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.69836,0.39983,19.026724,0.065448,,,,,,,,,1.1329,1.0291,,,,15 34 53.2688675483,+12 19 49.340326240,110.52,1.0306,29,10.525,194,11.693,3,,,173.645,1.155,20.558134,0.010309,113,233.7219536,12.33037231,,,,,,,,1.23E+17,1.24E+18,,,,,,,,,,,
2476,BD,219.8614407,19.4894642,70.5551,0.1814,17.517,0.003494,-1241.001,385.125,0.183,0.163,0.07695055,Estimated,0.110812808,Estimated,2426.621377,Estimated,,,,,0.000381472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.173414,0.15707,15.947535,0.006202,,,,,,,,,0.1291,0.136,,,,14 39 28.1499428599,+19 29 15.908790370,1811.1,3.5846,46,6.7043,3312,15.004,5,,,1299.386,0.924,17.516905,0.003464,1854,219.8672914,19.48775244,,,,,,,,1.31E+17,1.24E+18,,548182106,,,,,,,,,
2477,1,255.9712102,32.1965582,54.2715,0.3381,10.869015,0.00283,192.957,97.161,0.357,0.397,0.499687,I/349/starhorse,0.394072938,Estimated,3573.206,III/284/allstars,-0.163379,III/284/allstars,5.2729,III/284/allstars,0.022681621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.194414,0.00636,9.605083,0.008157,,,,,,,,,0.2604,0.288,,,,17 03 52.8472278848,+32 11 46.054917158,845940,504.05,180990,952.76,1140600,7593.8,3,,,216.038,21.787,10.869015,0.00283,845940,255.9701968,32.19612637,,,,,,,,1.47E+17,1.24E+18,,611217823,,,,,,,,,
2478,2,194.4162268,35.22441779,56.1107,0.2844,9.772203,0.002821,-277.648,-107.826,0.205,0.149,0.453073514,Estimated,0.505554641,Estimated,3832.14804,Estimated,,,,,0.049384875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.808141,0.003656,8.758016,0.003992,,,,,,,,,0.2229,0.1101,,,,12 57 40.2569835641,+35 13 29.629213095,2323100,1292.9,648870,1412,2488600,2948.2,2,-3.65,0.37,297.85,10.599,9.772202,0.002821,2323100,194.4177374,35.224897,,,,,,,,1.50E+17,1.24E+18,,627192512,,,,,,,,,
2479,1,181.402184,56.39486384,50.0391,0.0289,14.254209,0.002827,82.796,-245.853,0.028,0.028,0.178456,I/349/starhorse,0.210813213,Estimated,2805.39,I/349/starhorse,0.195047,I/349/starhorse,5.027311,I/349/starhorse,0.002466364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.423683,0.00453,12.901253,0.003927,,,,,,,,,0.0206,0.021,,,,12 05 36.3645786632,+56 23 45.443480977,37434,21.831,3681,12.101,54784,53.902,4,,,259.42,1.33,14.254209,0.002827,37434,181.4015191,56.39595652,,,,,,,,1.76E+17,1.24E+18,,732233791,,,,,,,,,
2480,2,228.1566505,45.73119309,52.5864,0.4881,12.280228,0.00372,-385.928,338.943,0.488,0.598,0.267151827,Estimated,0.278945913,Estimated,3344.38703,Estimated,,,,,0.008721572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.603132,0.003927,10.715795,0.003964,,,,,,,,,0.3973,0.4333,,,,15 12 38.1858580798,+45 43 46.871934667,230600,530.73,49450,125.84,410050,452.12,3,,,513.636,30.103,12.280228,0.00372,230600,228.1591077,45.72968665,,,,,,,,1.63E+17,1.24E+18,,679233683,,,,,,,,,
2481,BD,228.7472256,48.80131233,101.9645,0.2567,19.241777,0.004279,-938.044,1464.63,0.236,0.283,0.046525799,Estimated,0.133111958,Estimated,2131.491184,Estimated,,,,,0.000328188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.351543,0.178586,17.604332,0.012139,,,,,,,,,0.2098,0.2335,,,,15 15 00.8530443491,+48 47 41.289697100,369.86,1.1152,39,6.4695,720,7.6511,4,,,1739.272,1.203,19.241682,0.004221,379,228.7535544,48.79480269,,,,,,,,1.67E+17,1.24E+18,,,,,,,,,,,
2482,2,185.8910442,67.18789534,75.6159,0.44,10.822543,0.004014,235.487,-129.316,0.394,0.41,0.309708184,Estimated,0.321086384,Estimated,3474.252063,Estimated,,,,,0.013457913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.490458,0.005582,9.084445,0.004081,,,,,,,,,0.3367,0.3574,,,,12 23 33.2027133123,+67 11 18.492176254,882940,2373.9,346130,1541.1,1842400,2612.4,2,,,268.657,6.604,10.822543,0.004014,882940,185.8883446,67.18847005,,,,,,,,1.89E+17,1.24E+18,,786123775,,,,,,,,,
2483,2,311.091584,19.74716,50.8044,0.5725,9.649384,0.003939,30.089,-554.793,0.53,0.494,0.489199586,Estimated,0.55487675,Estimated,3908.671209,Estimated,,,,,0.064387011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.557216,0.002917,8.602612,0.003801,,,,,,,,,0.4118,0.3499,,,,20 44 21.9460525748,+19 44 58.652697211,2601300,6744.6,817580,640.8,2871500,1070.3,2,2.95,1.68,555.609,32.37,9.649384,0.003939,2601300,311.0914419,19.74962576,,,,,,,,,,,549603413,,,,,,,,,
2484,2,319.0252676,29.86431793,50.76,0.4025,11.412565,0.002875,200.46,36.537,0.359,0.396,0.329253876,Estimated,0.344468532,Estimated,3529.484676,Estimated,,,,,0.016498063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.971332,0.003597,10.18156,0.003945,,,,,,,,,0.2509,0.272,,,,21 16 05.8176517645,+29 51 50.959940780,512770,388.31,88488,184.98,670710,699.63,3,,,203.763,19.19,11.412565,0.002875,512770,319.0242402,29.86415554,,,,,,,,1.44E+17,,,600601952,,,,,,,,,
2485,BD,292.1717533,23.9350048,146.4067,1.2001,20.63769,0.00744,-246.999,240.43,0.621,1.179,0.03061354,Estimated,0.163420045,Estimated,1913.526535,Estimated,,,,,0.000320846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.986591,0.115824,18.507799,0.014058,,,,,,,,,0.4846,0.8164,,,,19 28 41.5090336291,+23 56 02.170381969,102.25,0.65088,22,2.3374,313,3.9079,3,,,344.695,1.242,20.637596,0.007291,105,292.1729543,23.93393622,,,,,,,,1.37E+17,,,,,,,,,,,,
2486,1,300.8642453,29.86419877,62.5269,0.0225,12.779391,0.0028,681.116,-525.863,0.019,0.024,0.249457,I/349/starhorse,0.284003676,Estimated,2925.24,I/349/starhorse,0.304296,I/349/starhorse,4.953875,I/349/starhorse,0.005291546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.647429,0.003487,11.480872,0.003908,,,,,,,,,0.0138,0.0183,,,,20 03 26.5810801943,+29 51 59.529216181,145610,66.579,18899,36.403,202680,185.38,3,,,860.495,1.141,12.779391,0.0028,145610,300.8607545,29.86653589,,,,,,,,1.44E+17,,,600486946,,,,,,,,,
2487,2,275.603838,62.04499387,119.7519,0.0341,11.824005,0.002819,-955.102,-1235.609,0.047,0.04,0.1998016,Estimated,0.194060444,Estimated,3103.141993,Estimated,,,,,0.003128739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.684364,0.003714,10.52525,0.003942,,,,,,,,,0.0355,0.0316,,,,18 22 27.0947595389,+62 03 01.746625489,351030,192.97,45885,103.6,488720,504.19,3,,,1561.713,0.966,11.824005,0.002819,351030,275.6128948,62.05048517,,,,,,,,1.82E+17,,,761221009,,,,,,,,,
2488,2,6.183609707,-27.13725776,129.3167,0.1256,13.142607,0.002899,-92.739,695.956,0.111,0.117,0.145305584,Estimated,0.136555344,Estimated,2858.600296,Estimated,,,,,0.001115629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5533,0.005046,11.586876,0.008689,,,,,,,,,0.1002,0.0844,,,,00 24 44.1774908692,-27 08 25.263232614,102670,85.297,8205,31.774,183830,1324.8,4,,,702.108,1.29,13.142576,0.002895,104210,6.184072879,-27.1403509,,,,,,,,7.54E+16,,9789746,,,,,,,,,,
2489,2,21.4036936,9.755131457,54.5639,0.6765,12.365184,0.002865,209.126,-405.045,0.787,0.313,0.257628001,Estimated,0.266502632,Estimated,3313.243931,Estimated,,,,,0.007668409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41003,0.003658,10.616213,0.00424,,,,,,,,,0.5936,0.2873,,,,01 25 36.6601224888,+09 45 24.953954354,213240,154.23,59075,128.74,449440,795.33,3,,,455.845,17.59,12.365184,0.002865,213240,21.40275051,9.756931654,,,,,,,,1.20E+17,1.24E+18,,499006180,,,,,,,,,
2490,2,357.6535977,9.949318872,50.1483,0.0322,10.597985,0.002801,652.96,253.918,0.036,0.025,0.397375512,Estimated,0.431263367,Estimated,3704.760021,Estimated,,,,,0.031391647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.790701,0.005466,9.320761,0.00814,,,,,,,,,0.024,0.0214,,,,23 50 36.1563202845,+09 56 53.485209780,1085800,501.3,262500,1136.5,1482000,9841,2,-8.39,0.56,700.593,1.567,10.597985,0.002801,1085800,357.6506514,9.948190344,,,,,,,,,1.24E+18,,500642316,,,,,,,,,
2491,2,6.985243946,22.32490279,70.781,0.4267,14.962327,0.004366,392.717,-186.588,0.471,0.399,0.130414779,Estimated,0.12476967,Estimated,2780.043809,Estimated,,,,,0.000833131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.313305,0.01327,13.384194,0.003944,,,,,,,,,0.3369,0.268,,,,00 27 56.0057038615,+22 19 32.635434516,19499,60.817,646,7.7167,35114,36.496,5,,,434.789,6.439,14.962327,0.004366,19499,6.983357099,22.32573207,,,,,,,,1.35E+17,1.24E+18,,562003011,,,,,,,,,
